Tabela 6579 - População residente estimada;;;
Ano;Cód.;Município;População residente estimada (Pessoas)
2018;5106257;Nova Xavantina (MT);21231
2018;5106265;Novo Mundo (MT);8990
2018;5106273;Novo Horizonte do Norte (MT);3985
2018;5106281;Novo São Joaquim (MT);5199
2018;5106299;Paranaíta (MT);11193
2018;5106307;Paranatinga (MT);22246
2018;5106315;Novo Santo Antônio (MT);2574
2018;5106372;Pedra Preta (MT);17456
2018;5106422;Peixoto de Azevedo (MT);34607
2018;5106455;Planalto da Serra (MT);2676
2018;5106505;Poconé (MT);32768
2018;5106653;Pontal do Araguaia (MT);6578
2018;5106703;Ponte Branca (MT);1602
2018;5106752;Pontes e Lacerda (MT);45093
2018;5106778;Porto Alegre do Norte (MT);12347
2018;5106802;Porto dos Gaúchos (MT);5429
2018;5106828;Porto Esperidião (MT);11935
2018;5106851;Porto Estrela (MT);3050
2018;5107008;Poxoréu (MT);16421
2018;5107040;Primavera do Leste (MT);61038
2018;5107065;Querência (MT);17014
2018;5107107;São José dos Quatro Marcos (MT);18967
2018;5107156;Reserva do Cabaçal (MT);2721
2018;5107180;Ribeirão Cascalheira (MT);10081
2018;5107198;Ribeirãozinho (MT);2388
2018;5107206;Rio Branco (MT);5159
2018;5107248;Santa Carmem (MT);4486
2018;5107263;Santo Afonso (MT);3136
2018;5107297;São José do Povo (MT);4021
2018;5107305;São José do Rio Claro (MT);20312
2018;5107354;São José do Xingu (MT);5569
2018;5107404;São Pedro da Cipa (MT);4674
2018;5107578;Rondolândia (MT);3966
2018;5107602;Rondonópolis (MT);228857
2018;5107701;Rosário Oeste (MT);17237
2018;5107743;Santa Cruz do Xingu (MT);2495
2018;5107750;Salto do Céu (MT);3437
2018;5107768;Santa Rita do Trivelato (MT);3330
2018;5107776;Santa Terezinha (MT);8281
2018;5107792;Santo Antônio do Leste (MT);5023
2018;5107800;Santo Antônio do Leverger (MT);16433
2018;5107859;São Félix do Araguaia (MT);11615
2018;5107875;Sapezal (MT);25054
2018;5107883;Serra Nova Dourada (MT);1622
2018;5107909;Sinop (MT);139935
2018;5107925;Sorriso (MT);87815
2018;5107941;Tabaporã (MT);9565
2018;5107958;Tangará da Serra (MT);101764
2018;5108006;Tapurah (MT);13359
2018;5108055;Terra Nova do Norte (MT);9862
2018;5108105;Tesouro (MT);3786
2018;5108204;Torixoréu (MT);3672
2018;5108303;União do Sul (MT);3562
2018;5108352;Vale de São Domingos (MT);3128
2018;5108402;Várzea Grande (MT);282009
2018;5108501;Vera (MT);11216
2018;5108600;Vila Rica (MT);25570
2018;5108808;Nova Guarita (MT);4578
2018;5108857;Nova Marilândia (MT);3249
2018;5108907;Nova Maringá (MT);8428
2018;5108956;Nova Monte Verde (MT);9078
2018;5200050;Abadia de Goiás (GO);8583
2018;5200100;Abadiânia (GO);19614
2018;5200134;Acreúna (GO);22182
2018;5200159;Adelândia (GO);2517
2018;5200175;Água Fria de Goiás (GO);5676
2018;5200209;Água Limpa (GO);1872
2018;5200258;Águas Lindas de Goiás (GO);207070
2018;5200308;Alexânia (GO);27288
2018;5200506;Aloândia (GO);2005
2018;5200555;Alto Horizonte (GO);6218
2018;5200605;Alto Paraíso de Goiás (GO);7558
2018;5200803;Alvorada do Norte (GO);8614
2018;5200829;Amaralina (GO);3778
2018;5200852;Americano do Brasil (GO);6057
2018;5200902;Amorinópolis (GO);3185
2018;5201108;Anápolis (GO);381970
2018;5201207;Anhanguera (GO);1137
2018;5201306;Anicuns (GO);21717
2018;5201405;Aparecida de Goiânia (GO);565957
2018;5201454;Aparecida do Rio Doce (GO);2474
2018;5201504;Aporé (GO);4163
2018;5201603;Araçu (GO);3560
2018;5201702;Aragarças (GO);19959
2018;5201801;Aragoiânia (GO);10116
2018;5202155;Araguapaz (GO);7756
2018;5202353;Arenópolis (GO);2689
2018;5202502;Aruanã (GO);9635
2018;5202601;Aurilândia (GO);3184
2018;5202809;Avelinópolis (GO);2425
2018;5203104;Baliza (GO);4992
2018;5203203;Barro Alto (GO);10922
2018;5203302;Bela Vista de Goiás (GO);29448
2018;5203401;Bom Jardim de Goiás (GO);8813
2018;5203500;Bom Jesus de Goiás (GO);24776
2018;5203559;Bonfinópolis (GO);9488
2018;5203575;Bonópolis (GO);4316
2018;5203609;Brazabrantes (GO);3659
2018;5203807;Britânia (GO);5761
2018;5203906;Buriti Alegre (GO);9433
2018;5203939;Buriti de Goiás (GO);2501
2018;5203962;Buritinópolis (GO);3302
2018;5204003;Cabeceiras (GO);7939
2018;5204102;Cachoeira Alta (GO);12297
2018;5204201;Cachoeira de Goiás (GO);1361
2018;5204250;Cachoeira Dourada (GO);8102
2018;5204300;Caçu (GO);15743
2018;5204409;Caiapônia (GO);18715
2018;5204508;Caldas Novas (GO);89087
2018;5204557;Caldazinha (GO);3759
2018;5204607;Campestre de Goiás (GO);3610
2018;5204656;Campinaçu (GO);3649
2018;5204706;Campinorte (GO);12486
2018;5204805;Campo Alegre de Goiás (GO);7437
2018;5204854;Campo Limpo de Goiás (GO);7636
2018;5204904;Campos Belos (GO);19764
2018;5204953;Campos Verdes (GO);2459
2018;5205000;Carmo do Rio Verde (GO);9976
2018;5205059;Castelândia (GO);3464
2018;5205109;Catalão (GO);106618
2018;5205208;Caturaí (GO);5038
2018;5205307;Cavalcante (GO);9693
2018;5205406;Ceres (GO);22074
2018;5205455;Cezarina (GO);8507
2018;5205471;Chapadão do Céu (GO);9842
2018;5205497;Cidade Ocidental (GO);69829
2018;5205513;Cocalzinho de Goiás (GO);19971
2018;5205521;Colinas do Sul (GO);3404
2018;5205703;Córrego do Ouro (GO);2364
2018;5205802;Corumbá de Goiás (GO);11050
2018;5205901;Corumbaíba (GO);9574
2018;5206206;Cristalina (GO);57759
2018;5206305;Cristianópolis (GO);2968
2018;5206404;Crixás (GO);16852
2018;5206503;Cromínia (GO);3500
2018;5206602;Cumari (GO);2871
2018;5206701;Damianópolis (GO);3315
2018;5206800;Damolândia (GO);2923
2018;5206909;Davinópolis (GO);2094
2018;5207105;Diorama (GO);2488
2018;5207253;Doverlândia (GO);7398
2018;5207352;Edealina (GO);3710
2018;5207402;Edéia (GO);12276
2018;5207501;Estrela do Norte (GO);3286
2018;5207535;Faina (GO);6678
2018;5207600;Fazenda Nova (GO);5722
2018;5207808;Firminópolis (GO);13131
2018;5207907;Flores de Goiás (GO);16100
2018;5208004;Formosa (GO);119506
2018;5208103;Formoso (GO);4325
2018;5208152;Gameleira de Goiás (GO);3753
2018;5208301;Divinópolis de Goiás (GO);4830
2018;5208400;Goianápolis (GO);11239
2018;5208509;Goiandira (GO);5574
2018;5208608;Goianésia (GO);69072
2018;5208707;Goiânia (GO);1495705
2018;5208806;Goianira (GO);43260
2018;5208905;Goiás (GO);22916
2018;5209101;Goiatuba (GO);33986
2018;5209150;Gouvelândia (GO);5806
2018;5209200;Guapó (GO);14211
2018;5209291;Guaraíta (GO);2041
2018;5209408;Guarani de Goiás (GO);3940
2018;5209457;Guarinos (GO);1852
2018;5209606;Heitoraí (GO);3714
2018;5209705;Hidrolândia (GO);21278
2018;5209804;Hidrolina (GO);3622
2018;5209903;Iaciara (GO);13808
2018;5209937;Inaciolândia (GO);6152
2018;5209952;Indiara (GO);15431
2018;5210000;Inhumas (GO);52465
2018;5210109;Ipameri (GO);26792
2018;5210158;Ipiranga de Goiás (GO);2893
2018;5210208;Iporá (GO);31563
2018;5210307;Israelândia (GO);2815
2018;5210406;Itaberaí (GO);42163
2018;5210562;Itaguari (GO);4668
2018;5210604;Itaguaru (GO);5269
2018;5210802;Itajá (GO);4605
2018;5210901;Itapaci (GO);22533
2018;5211008;Itapirapuã (GO);5316
2018;5211206;Itapuranga (GO);25856
2018;5211305;Itarumã (GO);7097
2018;5211404;Itauçu (GO);8916
2018;5211503;Itumbiara (GO);103652
2018;5211602;Ivolândia (GO);2406
2018;5211701;Jandaia (GO);6073
2018;5211800;Jaraguá (GO);49667
2018;5211909;Jataí (GO);99674
2018;5212006;Jaupaci (GO);2898
2018;5212055;Jesúpolis (GO);2474
2018;5212105;Joviânia (GO);7372
2018;5212204;Jussara (GO);18587
2018;5212253;Lagoa Santa (GO);1555
2018;5212303;Leopoldo de Bulhões (GO);7643
2018;5212501;Luziânia (GO);205023
2018;5212600;Mairipotaba (GO);2373
2018;5212709;Mambaí (GO);8680
2018;5212808;Mara Rosa (GO);9646
2018;5212907;Marzagão (GO);2223
2018;5212956;Matrinchã (GO);4366
2018;5213004;Maurilândia (GO);13829
2018;5213053;Mimoso de Goiás (GO);2612
2018;5213087;Minaçu (GO);29353
2018;5213103;Mineiros (GO);65420
2018;5213400;Moiporá (GO);1557
2018;5213509;Monte Alegre de Goiás (GO);8527
2018;5213707;Montes Claros de Goiás (GO);8063
2018;5213756;Montividiu (GO);13115
2018;5213772;Montividiu do Norte (GO);4449
2018;5213806;Morrinhos (GO);45716
2018;5213855;Morro Agudo de Goiás (GO);2264
2018;5213905;Mossâmedes (GO);4377
2018;5214002;Mozarlândia (GO);15444
2018;5214051;Mundo Novo (GO);5066
2018;5214101;Mutunópolis (GO);3793
2018;5214408;Nazário (GO);9022
2018;5214507;Nerópolis (GO);29293
2018;5214606;Niquelândia (GO);46039
2018;5214705;Nova América (GO);2346
2018;5214804;Nova Aurora (GO);2199
2018;5214838;Nova Crixás (GO);12791
2018;5214861;Nova Glória (GO);8218
2018;5214879;Nova Iguaçu de Goiás (GO);2923
2018;5214903;Nova Roma (GO);3293
2018;5215009;Nova Veneza (GO);9684
2018;5215207;Novo Brasil (GO);2985
2018;5215231;Novo Gama (GO);113679
2018;5215256;Novo Planalto (GO);4445
2018;5215306;Orizona (GO);15502
2018;5215405;Ouro Verde de Goiás (GO);3797
2018;5215504;Ouvidor (GO);6549
2018;5215603;Padre Bernardo (GO);33228
2018;5215652;Palestina de Goiás (GO);3460
2018;5215702;Palmeiras de Goiás (GO);28313
2018;5215801;Palmelo (GO);2380
2018;5215900;Palminópolis (GO);3589
2018;5216007;Panamá (GO);2627
2018;5216304;Paranaiguara (GO);9972
2018;5216403;Paraúna (GO);10995
2018;5216452;Perolândia (GO);3116
2018;5216809;Petrolina de Goiás (GO);10301
2018;5216908;Pilar de Goiás (GO);2314
2018;5217104;Piracanjuba (GO);24499
2018;5217203;Piranhas (GO);10501
2018;5217302;Pirenópolis (GO);24749
2018;5217401;Pires do Rio (GO);31225
2018;5217609;Planaltina (GO);89181
2018;5217708;Pontalina (GO);17777
2018;5218003;Porangatu (GO);45151
2018;5218052;Porteirão (GO);3830
2018;5218102;Portelândia (GO);4000
2018;5218300;Posse (GO);36375
2018;5218391;Professor Jamil (GO);3243
2018;5218508;Quirinópolis (GO);49416
2018;5218607;Rialma (GO);10896
2018;5218706;Rianápolis (GO);4784
2018;5218789;Rio Quente (GO);4371
2018;5218805;Rio Verde (GO);229651
2018;5218904;Rubiataba (GO);19815
2018;5219001;Sanclerlândia (GO);7642
2018;5219100;Santa Bárbara de Goiás (GO);6485
2018;5219209;Santa Cruz de Goiás (GO);2892
2018;5219258;Santa Fé de Goiás (GO);5393
2018;5219308;Santa Helena de Goiás (GO);38485
2018;5219357;Santa Isabel (GO);3803
2018;5219407;Santa Rita do Araguaia (GO);8573
2018;5219456;Santa Rita do Novo Destino (GO);3331
2018;5219506;Santa Rosa de Goiás (GO);2388
2018;5219605;Santa Tereza de Goiás (GO);3431
2018;5219704;Santa Terezinha de Goiás (GO);8931
2018;5219712;Santo Antônio da Barra (GO);4787
2018;5219738;Santo Antônio de Goiás (GO);6123
2018;5219753;Santo Antônio do Descoberto (GO);73636
2018;5219803;São Domingos (GO);12791
2018;5219902;São Francisco de Goiás (GO);6260
2018;5220009;São João d'Aliança (GO);13387
2018;5220058;São João da Paraúna (GO);1417
2018;5220108;São Luís de Montes Belos (GO);33470
2018;5220157;São Luiz do Norte (GO);5117
2018;5220207;São Miguel do Araguaia (GO);22067
2018;5220264;São Miguel do Passa Quatro (GO);4032
2018;5220280;São Patrício (GO);2035
2018;5220405;São Simão (GO);20297
2018;5220454;Senador Canedo (GO);112224
2018;5220504;Serranópolis (GO);8445
2018;5220603;Silvânia (GO);20573
2018;5220686;Simolândia (GO);6832
2018;5220702;Sítio d'Abadia (GO);2977
2018;5221007;Taquaral de Goiás (GO);3537
2018;5221080;Teresina de Goiás (GO);3416
2018;5221197;Terezópolis de Goiás (GO);7897
2018;5221304;Três Ranchos (GO);2837
2018;5221403;Trindade (GO);125328
2018;5221452;Trombas (GO);3501
2018;5221502;Turvânia (GO);4633
2018;5221551;Turvelândia (GO);5195
2018;5221577;Uirapuru (GO);2868
2018;5221601;Uruaçu (GO);40217
2018;5221700;Uruana (GO);13868
2018;5221809;Urutaí (GO);3078
2018;5221858;Valparaíso de Goiás (GO);164723
2018;5221908;Varjão (GO);3816
2018;5222005;Vianópolis (GO);13746
2018;5222054;Vicentinópolis (GO);8611
2018;5222203;Vila Boa (GO);6026
2018;5222302;Vila Propício (GO);5758
2018;5300108;Brasília (DF);2974703
Fonte: IBGE - Estimativas de População;;;
;;;
Notas;;;
"Em 2003:
O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000.

Em 2004:";;;
1 - O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000.;;;
"2 - Inclusive 4 municípios com instalação prevista para 1º de janeiro de 2005: Aroeiras do Itaim (PI), Figueirão (MS), Ipiranga do Norte (MT) e Itanhangá (MT).

Em 2008:
Inclusive o Município de Nazária - PI, com previsão de instalação em 1º de janeiro de 2009.

Em 2009:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Uruará-PA é de 59.881 habitantes. Processo Judicial nº 2008.39.03.000085-6.

Em 2011:";;;
1 - A população do Brasil difere em 2.791 pessoas (192.379.287 pessoas) em relação àquela divulgada no D.O.U em 31/08/2011 (192.376.496 pessoas) em decorrência do critério de arredondamento para números inteiros, a ser adotado a partir deste ano.;;;
2 - O Município de Santarém-PB, código 13653, passou a ser denominado oficialmente de Joca Claudino-PB a partir de 23/11/2010, por força de Lei Municipal nº 049/2010.;;;
"3 - o Município de Campo de Santana-PB, código 16409, passou a ser denominado oficialmente de Tacima-PB a partir de 30/12/2009, por força de Lei Complementar nº 016/2009.

Em 2012:";;;
1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Brasil Novo-PA é de 17.960 habitantes. Processo Judicial nº 1-28.2012.4.01.3903.;;;
2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.;;;
"3 - Municípios instalados em 1º de janeiro de 2013.

Em 2013:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011 4.01.3902 Seção Judiciária de Itaituba-PA.

Em 2014:";;;
1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.;;;
"2 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.

Em 2015:";;;
1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia.;;;
2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.;;;
3 - Por determinação judicial o município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.;;;
4 - Por determinação judicial e para efeito no Fundo de Participação dos Municípios, a população em 2015 para os os Municípios de Euclides da Cunha (BA) e Quijingue (BA), são de 61.228 e 28.093 habitantes, respectivamente. Processo Judicial nº 0000130-39.2016.4.01.3306 - Subseção Judiciária de Paulo Afonso-BA.;;;
"5 - Por determinação judicial e para efeito no Fundo de Participação dos Municípios, a população em 2015 para o Município Presidente Jânio Quadros é de 13.586 habitantes. Processo Judicial nº 63603-42.2015.4.01.3400, Seção Judiciária do Distrito Federal, 15ª Vara Federal.

Em 2016:";;;
1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia.;;;
2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.;;;
3 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.;;;
"4 - Por determinação judicial, os municípios de Livramento e Taperoá, do estado da Paraíba, tiveram seus limites territoriais alterados passando a vigorar, para efeitos de distribuição do Fundo de Participação dos Municípios, as populações de 7.248 e 15.316 habitantes, respectivamente. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba.

Em 2017:
";;;
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia.;;;
"2 - População judicial do município de Manaquiri-AM: entre 30.565 e 37.356 habitantes. Parecer de Força Executória nº 00010/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
";;;
"3 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
";;;
"4 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
";;;
"5 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.
";;;
"6 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA.
";;;
"7 - População judicial do município Livramento-PB: 7.262 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB.
";;;
"8 - População judicial do município de Taperoá-PB: 15.400 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB.
";;;
"9 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.
";;;
10 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial  nº 1018608-53.2017.4.01.3400  (14ª VARA FEDERAL CÍVEL DA SJDF).;;;
