Tabela 793 - População residente;;;
Variável - População residente (Pessoas);;;
ano;cod;mun;pop
2007;2111904;Sucupira do Norte (MA);10235
2007;2111953;Sucupira do Riachão (MA);4675
2007;2112001;Tasso Fragoso (MA);6652
2007;2112100;Timbiras (MA);26132
2007;2112209;Timon (MA);144333
2007;2112233;Trizidela do Vale (MA);18300
2007;2112274;Tufilândia (MA);5517
2007;2112308;Tuntum (MA);37894
2007;2112407;Turiaçu (MA);32491
2007;2112456;Turilândia (MA);20119
2007;2112506;Tutóia (MA);46280
2007;2112605;Urbano Santos (MA);21747
2007;2112704;Vargem Grande (MA);43228
2007;2112803;Viana (MA);47466
2007;2112852;Vila Nova dos Martírios (MA);8671
2007;2112902;Vitória do Mearim (MA);30935
2007;2113009;Vitorino Freire (MA);30235
2007;2114007;Zé Doca (MA);45008
2007;2200053;Acauã (PI);6300
2007;2200103;Agricolândia (PI);4980
2007;2200202;Água Branca (PI);15887
2007;2200251;Alagoinha do Piauí (PI);7447
2007;2200277;Alegrete do Piauí (PI);4482
2007;2200301;Alto Longá (PI);13612
2007;2200400;Altos (PI);38328
2007;2200459;Alvorada do Gurguéia (PI);4976
2007;2200509;Amarante (PI);17316
2007;2200608;Angical do Piauí (PI);6609
2007;2200707;Anísio de Abreu (PI);8197
2007;2200806;Antônio Almeida (PI);3140
2007;2200905;Aroazes (PI);5857
2007;2200954;Aroeiras do Itaim (PI);2654
2007;2201002;Arraial (PI);5002
2007;2201051;Assunção do Piauí (PI);8011
2007;2201101;Avelino Lopes (PI);11507
2007;2201150;Baixa Grande do Ribeiro (PI);10232
2007;2201176;Barra D'Alcântara (PI);3774
2007;2201200;Barras (PI);43328
2007;2201309;Barreiras do Piauí (PI);3355
2007;2201408;Barro Duro (PI);6661
2007;2201507;Batalha (PI);25724
2007;2201556;Bela Vista do Piauí (PI);3344
2007;2201572;Belém do Piauí (PI);2788
2007;2201606;Beneditinos (PI);9560
2007;2201705;Bertolínia (PI);5302
2007;2201739;Betânia do Piauí (PI);9312
2007;2201770;Boa Hora (PI);6086
2007;2201804;Bocaina (PI);4039
2007;2201903;Bom Jesus (PI);19532
2007;2201919;Bom Princípio do Piauí (PI);5276
2007;2201929;Bonfim do Piauí (PI);5185
2007;2201945;Boqueirão do Piauí (PI);6325
2007;2201960;Brasileira (PI);7699
2007;2201988;Brejo do Piauí (PI);3181
2007;2202000;Buriti dos Lopes (PI);19150
2007;2202026;Buriti dos Montes (PI);7820
2007;2202059;Cabeceiras do Piauí (PI);9438
2007;2202075;Cajazeiras do Piauí (PI);3193
2007;2202083;Cajueiro da Praia (PI);6981
2007;2202091;Caldeirão Grande do Piauí (PI);5622
2007;2202109;Campinas do Piauí (PI);5598
2007;2202117;Campo Alegre do Fidalgo (PI);4451
2007;2202133;Campo Grande do Piauí (PI);5645
2007;2202174;Campo Largo do Piauí (PI);6726
2007;2202208;Campo Maior (PI);44548
2007;2202251;Canavieira (PI);3984
2007;2202307;Canto do Buriti (PI);20673
2007;2202406;Capitão de Campos (PI);10830
2007;2202455;Capitão Gervásio Oliveira (PI);3865
2007;2202505;Caracol (PI);10343
2007;2202539;Caraúbas do Piauí (PI);5371
2007;2202554;Caridade do Piauí (PI);4583
2007;2202604;Castelo do Piauí (PI);18550
2007;2202653;Caxingó (PI);5023
2007;2202703;Cocal (PI);26201
2007;2202711;Cocal de Telha (PI);4522
2007;2202729;Cocal dos Alves (PI);5341
2007;2202737;Coivaras (PI);3797
2007;2202752;Colônia do Gurguéia (PI);5700
2007;2202778;Colônia do Piauí (PI);7662
2007;2202802;Conceição do Canindé (PI);4923
2007;2202851;Coronel José Dias (PI);4356
2007;2202901;Corrente (PI);24518
2007;2203008;Cristalândia do Piauí (PI);7800
2007;2203107;Cristino Castro (PI);9518
2007;2203206;Curimatá (PI);10360
2007;2203230;Currais (PI);4538
2007;2203255;Curralinhos (PI);4072
2007;2203271;Curral Novo do Piauí (PI);4898
2007;2203305;Demerval Lobão (PI);12806
2007;2203354;Dirceu Arcoverde (PI);6721
2007;2203404;Dom Expedito Lopes (PI);6532
2007;2203420;Domingos Mourão (PI);4312
2007;2203453;Dom Inocêncio (PI);10329
2007;2203503;Elesbão Veloso (PI);14174
2007;2203602;Eliseu Martins (PI);4722
2007;2203701;Esperantina (PI);36190
2007;2203750;Fartura do Piauí (PI);5190
2007;2203800;Flores do Piauí (PI);4468
2007;2203859;Floresta do Piauí (PI);2551
2007;2203909;Floriano (PI);56090
2007;2204006;Francinópolis (PI);5292
2007;2204105;Francisco Ayres (PI);5017
2007;2204154;Francisco Macedo (PI);2255
2007;2204204;Francisco Santos (PI);8293
2007;2204303;Fronteiras (PI);11054
2007;2204352;Geminiano (PI);5255
2007;2204402;Gilbués (PI);10351
2007;2204501;Guadalupe (PI);9587
2007;2204550;Guaribas (PI);4343
2007;2204600;Hugo Napoleão (PI);3674
2007;2204659;Ilha Grande (PI);8420
2007;2204709;Inhuma (PI);14973
2007;2204808;Ipiranga do Piauí (PI);9354
2007;2204907;Isaías Coelho (PI);7790
2007;2205003;Itainópolis (PI);11084
2007;2205102;Itaueira (PI);10558
2007;2205151;Jacobina do Piauí (PI);5597
2007;2205201;Jaicós (PI);16826
2007;2205250;Jardim do Mulato (PI);4171
2007;2205276;Jatobá do Piauí (PI);4523
2007;2205300;Jerumenha (PI);4371
2007;2205359;João Costa (PI);3199
2007;2205409;Joaquim Pires (PI);13779
2007;2205458;Joca Marques (PI);5345
2007;2205508;José de Freitas (PI);35164
2007;2205516;Juazeiro do Piauí (PI);4769
2007;2205524;Júlio Borges (PI);5250
2007;2205532;Jurema (PI);4388
2007;2205540;Lagoinha do Piauí (PI);2563
2007;2205557;Lagoa Alegre (PI);7862
2007;2205565;Lagoa do Barro do Piauí (PI);4543
2007;2205573;Lagoa de São Francisco (PI);6520
2007;2205581;Lagoa do Piauí (PI);3684
2007;2205599;Lagoa do Sítio (PI);5042
2007;2205607;Landri Sales (PI);5586
2007;2205706;Luís Correia (PI);26147
2007;2205805;Luzilândia (PI);24323
2007;2205854;Madeiro (PI);7680
2007;2205904;Manoel Emídio (PI);5357
2007;2205953;Marcolândia (PI);7154
2007;2206001;Marcos Parente (PI);4198
2007;2206050;Massapê do Piauí (PI);6428
2007;2206100;Matias Olímpio (PI);10465
2007;2206209;Miguel Alves (PI);32178
2007;2206308;Miguel Leão (PI);1194
2007;2206357;Milton Brandão (PI);7018
2007;2206407;Monsenhor Gil (PI);10321
2007;2206506;Monsenhor Hipólito (PI);7163
2007;2206605;Monte Alegre do Piauí (PI);10335
2007;2206654;Morro Cabeça no Tempo (PI);4241
2007;2206670;Morro do Chapéu do Piauí (PI);6377
2007;2206696;Murici dos Portelas (PI);7655
2007;2206704;Nazaré do Piauí (PI);6947
2007;2206753;Nossa Senhora de Nazaré (PI);4048
2007;2206803;Nossa Senhora dos Remédios (PI);8044
2007;2206902;Novo Oriente do Piauí (PI);6191
2007;2206951;Novo Santo Antônio (PI);3383
2007;2207009;Oeiras (PI);35075
2007;2207108;Olho D'Água do Piauí (PI);2637
2007;2207207;Padre Marcos (PI);7340
2007;2207306;Paes Landim (PI);4462
2007;2207355;Pajeú do Piauí (PI);3616
2007;2207405;Palmeira do Piauí (PI);4985
2007;2207504;Palmeirais (PI);13721
2007;2207553;Paquetá (PI);4531
2007;2207603;Parnaguá (PI);10313
2007;2207702;Parnaíba (PI);140839
2007;2207751;Passagem Franca do Piauí (PI);4127
2007;2207777;Patos do Piauí (PI);6171
2007;2207793;Pau D'Arco do Piauí (PI);3713
2007;2207801;Paulistana (PI);16930
2007;2207850;Pavussu (PI);4291
2007;2207900;Pedro II (PI);36675
2007;2207934;Pedro Laurentino (PI);2105
2007;2207959;Nova Santa Rita (PI);4284
2007;2208007;Picos (PI);70450
2007;2208106;Pimenteiras (PI);11722
2007;2208205;Pio IX (PI);17123
2007;2208304;Piracuruca (PI);25625
2007;2208403;Piripiri (PI);60249
2007;2208502;Porto (PI);11492
2007;2208551;Porto Alegre do Piauí (PI);2468
2007;2208601;Prata do Piauí (PI);3159
2007;2208650;Queimada Nova (PI);9146
2007;2208700;Redenção do Gurguéia (PI);8263
2007;2208809;Regeneração (PI);17633
2007;2208858;Riacho Frio (PI);4884
2007;2208874;Ribeira do Piauí (PI);4103
2007;2208908;Ribeiro Gonçalves (PI);6577
2007;2209005;Rio Grande do Piauí (PI);6430
2007;2209104;Santa Cruz do Piauí (PI);5790
2007;2209153;Santa Cruz dos Milagres (PI);3352
2007;2209203;Santa Filomena (PI);5999
2007;2209302;Santa Luz (PI);5280
2007;2209351;Santana do Piauí (PI);4841
2007;2209377;Santa Rosa do Piauí (PI);5149
2007;2209401;Santo Antônio de Lisboa (PI);5729
2007;2209450;Santo Antônio dos Milagres (PI);1963
2007;2209500;Santo Inácio do Piauí (PI);3626
2007;2209559;São Braz do Piauí (PI);4311
2007;2209609;São Félix do Piauí (PI);3132
2007;2209658;São Francisco de Assis do Piauí (PI);5015
2007;2209708;São Francisco do Piauí (PI);6276
2007;2209757;São Gonçalo do Gurguéia (PI);2455
2007;2209807;São Gonçalo do Piauí (PI);4342
2007;2209856;São João da Canabrava (PI);4364
2007;2209872;São João da Fronteira (PI);5008
2007;2209906;São João da Serra (PI);6672
2007;2209955;São João da Varjota (PI);4776
2007;2209971;São João do Arraial (PI);7081
2007;2210003;São João do Piauí (PI);18689
2007;2210052;São José do Divino (PI);5045
2007;2210102;São José do Peixe (PI);3730
2007;2210201;São José do Piauí (PI);6808
2007;2210300;São Julião (PI);5908
2007;2210359;São Lourenço do Piauí (PI);4899
2007;2210375;São Luis do Piauí (PI);2596
2007;2210383;São Miguel da Baixa Grande (PI);2083
2007;2210391;São Miguel do Fidalgo (PI);3078
2007;2210409;São Miguel do Tapuio (PI);19201
2007;2210508;São Pedro do Piauí (PI);13083
2007;2210607;São Raimundo Nonato (PI);30852
2007;2210623;Sebastião Barros (PI);4178
2007;2210631;Sebastião Leal (PI);4080
2007;2210656;Sigefredo Pacheco (PI);9506
2007;2210706;Simões (PI);13734
2007;2210805;Simplício Mendes (PI);11472
2007;2210904;Socorro do Piauí (PI);4599
2007;2210938;Sussuapara (PI);5537
2007;2210953;Tamboril do Piauí (PI);2897
2007;2210979;Tanque do Piauí (PI);2605
2007;2211001;Teresina (PI);779939
2007;2211100;União (PI);41661
2007;2211209;Uruçuí (PI);19017
2007;2211308;Valença do Piauí (PI);19716
2007;2211357;Várzea Branca (PI);5178
2007;2211407;Várzea Grande (PI);4429
2007;2211506;Vera Mendes (PI);3097
2007;2211605;Vila Nova do Piauí (PI);3030
2007;2211704;Wall Ferraz (PI);4452
2007;2300101;Abaiara (CE);10227
2007;2300150;Acarape (CE);14658
2007;2300200;Acaraú (CE);52123
2007;2300309;Acopiara (CE);48703
2007;2300408;Aiuaba (CE);15585
2007;2300507;Alcântaras (CE);10270
2007;2300606;Altaneira (CE);6417
2007;2300705;Alto Santo (CE);19154
2007;2300754;Amontada (CE);37513
2007;2300804;Antonina do Norte (CE);6761
2007;2300903;Apuiarés (CE);13649
2007;2301000;Aquiraz (CE);67265
2007;2301109;Aracati (CE);66049
2007;2301208;Aracoiaba (CE);24423
2007;2301257;Ararendá (CE);10649
2007;2301307;Araripe (CE);21214
2007;2301406;Aratuba (CE);12129
2007;2301505;Arneiroz (CE);7302
2007;2301604;Assaré (CE);21616
2007;2301703;Aurora (CE);24480
2007;2301802;Baixio (CE);5780
2007;2301851;Banabuiú (CE);17448
2007;2301901;Barbalha (CE);50386
2007;2301950;Barreira (CE);18453
2007;2302008;Barro (CE);20673
2007;2302057;Barroquinha (CE);14812
2007;2302107;Baturité (CE);31669
2007;2302206;Beberibe (CE);46155
2007;2302305;Bela Cruz (CE);29566
2007;2302404;Boa Viagem (CE);53538
2007;2302503;Brejo Santo (CE);39613
2007;2302602;Camocim (CE);58470
2007;2302701;Campos Sales (CE);25553
2007;2302800;Canindé (CE);73878
2007;2302909;Capistrano (CE);16403
2007;2303006;Caridade (CE);17977
2007;2303105;Cariré (CE);18527
2007;2303204;Caririaçu (CE);26325
2007;2303303;Cariús (CE);18649
2007;2303402;Carnaubal (CE);16001
2007;2303501;Cascavel (CE);63932
2007;2303600;Catarina (CE);17028
2007;2303659;Catunda (CE);10508
2007;2303709;Caucaia (CE);316906
2007;2303808;Cedro (CE);24607
2007;2303907;Chaval (CE);12215
2007;2303931;Choró (CE);12790
2007;2303956;Chorozinho (CE);18261
2007;2304004;Coreaú (CE);21171
2007;2304103;Crateús (CE);72386
2007;2304202;Crato (CE);111198
2007;2304236;Croatá (CE);17317
2007;2304251;Cruz (CE);22144
2007;2304269;Deputado Irapuan Pinheiro (CE);9108
2007;2304277;Ererê (CE);6927
2007;2304285;Eusébio (CE);38189
2007;2304301;Farias Brito (CE);19244
2007;2304350;Forquilha (CE);20181
2007;2304400;Fortaleza (CE);2431415
2007;2304459;Fortim (CE);14072
2007;2304509;Frecheirinha (CE);12830
2007;2304608;General Sampaio (CE);6540
2007;2304657;Graça (CE);15297
2007;2304707;Granja (CE);51410
2007;2304806;Granjeiro (CE);4931
2007;2304905;Groaíras (CE);9456
2007;2304954;Guaiúba (CE);22405
2007;2305001;Guaraciaba do Norte (CE);36705
2007;2305100;Guaramiranga (CE);4307
2007;2305209;Hidrolândia (CE);18534
2007;2305233;Horizonte (CE);48660
2007;2305266;Ibaretama (CE);12728
2007;2305308;Ibiapina (CE);23088
2007;2305332;Ibicuitinga (CE);11000
2007;2305357;Icapuí (CE);18186
2007;2305407;Icó (CE);63262
2007;2305506;Iguatu (CE);92260
2007;2305605;Independência (CE);25413
2007;2305654;Ipaporanga (CE);11353
2007;2305704;Ipaumirim (CE);11591
2007;2305803;Ipu (CE);39438
2007;2305902;Ipueiras (CE);38044
2007;2306009;Iracema (CE);14313
2007;2306108;Irauçuba (CE);21921
2007;2306207;Itaiçaba (CE);7462
2007;2306256;Itaitinga (CE);31107
2007;2306306;Itapajé (CE);45426
2007;2306405;Itapipoca (CE);107281
2007;2306504;Itapiúna (CE);17602
2007;2306553;Itarema (CE);34296
2007;2306603;Itatira (CE);17689
2007;2306702;Jaguaretama (CE);17851
2007;2306801;Jaguaribara (CE);9780
2007;2306900;Jaguaribe (CE);35237
2007;2307007;Jaguaruana (CE);30965
2007;2307106;Jardim (CE);25853
2007;2307205;Jati (CE);7270
2007;2307254;Jijoca de Jericoacoara (CE);15442
2007;2307304;Juazeiro do Norte (CE);242139
2007;2307403;Jucás (CE);22890
2007;2307502;Lavras da Mangabeira (CE);29872
2007;2307601;Limoeiro do Norte (CE);53289
2007;2307635;Madalena (CE);17051
2007;2307650;Maracanaú (CE);197301
2007;2307700;Maranguape (CE);102982
2007;2307809;Marco (CE);23107
2007;2307908;Martinópole (CE);10304
2007;2308005;Massapê (CE);33256
2007;2308104;Mauriti (CE);41679
2007;2308203;Meruoca (CE);12148
2007;2308302;Milagres (CE);27355
2007;2308351;Milhã (CE);14111
2007;2308377;Miraíma (CE);12131
2007;2308401;Missão Velha (CE);33690
2007;2308500;Mombaça (CE);44364
2007;2308609;Monsenhor Tabosa (CE);16557
2007;2308708;Morada Nova (CE);61751
2007;2308807;Moraújo (CE);8005
2007;2308906;Morrinhos (CE);21111
2007;2309003;Mucambo (CE);14007
2007;2309102;Mulungu (CE);10975
2007;2309201;Nova Olinda (CE);12974
2007;2309300;Nova Russas (CE);30615
2007;2309409;Novo Oriente (CE);27418
2007;2309458;Ocara (CE);23359
2007;2309508;Orós (CE);21268
2007;2309607;Pacajus (CE);54881
2007;2309706;Pacatuba (CE);65772
2007;2309805;Pacoti (CE);11097
2007;2309904;Pacujá (CE);5950
2007;2310001;Palhano (CE);8797
2007;2310100;Palmácia (CE);10352
2007;2310209;Paracuru (CE);30665
2007;2310258;Paraipaba (CE);28192
2007;2310308;Parambu (CE);30596
2007;2310407;Paramoti (CE);11573
2007;2310506;Pedra Branca (CE);40762
2007;2310605;Penaforte (CE);7715
2007;2310704;Pentecoste (CE);33717
2007;2310803;Pereiro (CE);15291
2007;2310852;Pindoretama (CE);17143
2007;2310902;Piquet Carneiro (CE);14736
2007;2310951;Pires Ferreira (CE);9483
2007;2311009;Poranga (CE);11905
2007;2311108;Porteiras (CE);14792
2007;2311207;Potengi (CE);9670
2007;2311231;Potiretama (CE);6478
2007;2311264;Quiterianópolis (CE);20079
2007;2311306;Quixadá (CE);76105
2007;2311355;Quixelô (CE);15708
2007;2311405;Quixeramobim (CE);68966
2007;2311504;Quixeré (CE);18652
2007;2311603;Redenção (CE);25702
2007;2311702;Reriutaba (CE);19310
2007;2311801;Russas (CE);63975
2007;2311900;Saboeiro (CE);16282
2007;2311959;Salitre (CE);15798
2007;2312007;Santana do Acaraú (CE);28741
2007;2312106;Santana do Cariri (CE);17574
2007;2312205;Santa Quitéria (CE);43344
2007;2312304;São Benedito (CE);43077
2007;2312403;São Gonçalo do Amarante (CE);40312
2007;2312502;São João do Jaguaribe (CE);8310
2007;2312601;São Luís do Curu (CE);12052
2007;2312700;Senador Pompeu (CE);25290
2007;2312809;Senador Sá (CE);6274
2007;2312908;Sobral (CE);176895
2007;2313005;Solonópole (CE);17340
2007;2313104;Tabuleiro do Norte (CE);28291
2007;2313203;Tamboril (CE);25459
2007;2313252;Tarrafas (CE);8734
2007;2313302;Tauá (CE);54273
2007;2313351;Tejuçuoca (CE);15062
2007;2313401;Tianguá (CE);64612
2007;2313500;Trairi (CE);48620
2007;2313559;Tururu (CE);13350
2007;2313609;Ubajara (CE);29569
2007;2313708;Umari (CE);7591
2007;2313757;Umirim (CE);18195
2007;2313807;Uruburetama (CE);19218
2007;2313906;Uruoca (CE);12973
2007;2313955;Varjota (CE);17087
2007;2314003;Várzea Alegre (CE);37740
2007;2314102;Viçosa do Ceará (CE);52855
2007;2400109;Acari (RN);10911
2007;2400208;Açu (RN);51262
2007;2400307;Afonso Bezerra (RN);10339
2007;2400406;Água Nova (RN);2843
2007;2400505;Alexandria (RN);13729
2007;2400604;Almino Afonso (RN);4948
2007;2400703;Alto do Rodrigues (RN);11443
2007;2400802;Angicos (RN);11227
2007;2400901;Antônio Martins (RN);6997
2007;2401008;Apodi (RN);34632
2007;2401107;Areia Branca (RN);24398
2007;2401206;Arês (RN);12236
2007;2401305;Augusto Severo (RN);8936
2007;2401404;Baía Formosa (RN);8466
2007;2401453;Baraúna (RN);23098
2007;2401503;Barcelona (RN);3928
2007;2401602;Bento Fernandes (RN);5006
2007;2401651;Bodó (RN);2542
2007;2401701;Bom Jesus (RN);8478
2007;2401800;Brejinho (RN);11135
2007;2401859;Caiçara do Norte (RN);6384
2007;2401909;Caiçara do Rio do Vento (RN);3064
2007;2402006;Caicó (RN);60656
2007;2402105;Campo Redondo (RN);10462
2007;2402204;Canguaretama (RN);29334
2007;2402303;Caraúbas (RN);19739
2007;2402402;Carnaúba dos Dantas (RN);6836
2007;2402501;Carnaubais (RN);9284
2007;2402600;Ceará-Mirim (RN);65450
2007;2402709;Cerro Corá (RN);10890
2007;2402808;Coronel Ezequiel (RN);5255
2007;2402907;Coronel João Pessoa (RN);4827
2007;2403004;Cruzeta (RN);7825
2007;2403103;Currais Novos (RN);42066
2007;2403202;Doutor Severiano (RN);6431
2007;2403251;Parnamirim (RN);172751
2007;2403301;Encanto (RN);5158
2007;2403400;Equador (RN);5875
2007;2403509;Espírito Santo (RN);10132
2007;2403608;Extremoz (RN);21792
2007;2403707;Felipe Guerra (RN);5680
2007;2403756;Fernando Pedroza (RN);2876
2007;2403806;Florânia (RN);8313
2007;2403905;Francisco Dantas (RN);2928
2007;2404002;Frutuoso Gomes (RN);4360
2007;2404101;Galinhos (RN);2149
2007;2404200;Goianinha (RN);20347
2007;2404309;Governador Dix-Sept Rosado (RN);12374
2007;2404408;Grossos (RN);9441
2007;2404507;Guamaré (RN);11737
2007;2404606;Ielmo Marinho (RN);11649
2007;2404705;Ipanguaçu (RN);13444
2007;2404804;Ipueira (RN);2035
2007;2404853;Itajá (RN);6410
2007;2404903;Itaú (RN);5758
2007;2405009;Jaçanã (RN);7788
2007;2405108;Jandaíra (RN);6447
2007;2405207;Janduís (RN);5416
2007;2405306;Januário Cicco (RN);8294
2007;2405405;Japi (RN);5610
2007;2405504;Jardim de Angicos (RN);2536
2007;2405603;Jardim de Piranhas (RN);13704
2007;2405702;Jardim do Seridó (RN);12013
2007;2405801;João Câmara (RN);30423
2007;2405900;João Dias (RN);2723
2007;2406007;José da Penha (RN);5982
2007;2406106;Jucurutu (RN);17501
2007;2406155;Jundiá (RN);3517
2007;2406205;Lagoa d'Anta (RN);5940
2007;2406304;Lagoa de Pedras (RN);6989
2007;2406403;Lagoa de Velhos (RN);2699
2007;2406502;Lagoa Nova (RN);13167
2007;2406601;Lagoa Salgada (RN);7179
2007;2406700;Lajes (RN);10412
2007;2406809;Lajes Pintadas (RN);4217
2007;2406908;Lucrécia (RN);3418
2007;2407005;Luís Gomes (RN);9763
2007;2407104;Macaíba (RN);63337
2007;2407203;Macau (RN);27132
2007;2407252;Major Sales (RN);3459
2007;2407302;Marcelino Vieira (RN);8112
2007;2407401;Martins (RN);8089
2007;2407500;Maxaranguape (RN);8969
2007;2407609;Messias Targino (RN);3795
2007;2407708;Montanhas (RN);12393
2007;2407807;Monte Alegre (RN);20590
2007;2407906;Monte das Gameleiras (RN);2394
2007;2408003;Mossoró (RN);234390
2007;2408102;Natal (RN);774230
2007;2408201;Nísia Floresta (RN);22906
2007;2408300;Nova Cruz (RN);35280
2007;2408409;Olho d'Água do Borges (RN);4442
2007;2408508;Ouro Branco (RN);4973
2007;2408607;Paraná (RN);3886
2007;2408706;Paraú (RN);3880
